"RUBIACEAE";"Galianthe";"matogrossiana";"";""
"RUBIACEAE";"Mitracarpus";"pusillus";"";""
"RUBIACEAE";"Psyllocarpus";"schwackei";"";""
"RUBIACEAE";"Staelia";"tocantinsiana";"";""
"SANTALACEAE";"Phoradendron";"anamariae";"";""
"SANTALACEAE";"Phoradendron";"dimerostachys";"";""
"SANTALACEAE";"Phoradendron";"virens";"";""
"SCHOEPFIACEAE";"Schoepfia";"velutina";"";""
"SCROPHULARIACEAE";"Buddleja";"longiflora";"";""
"SCROPHULARIACEAE";"Buddleja";"speciosissima";"";""
"SCROPHULARIACEAE";"Philcoxia";"goiasensis";"";""
"SCROPHULARIACEAE";"Philcoxia";"minensis";"";""
"SOLANACEAE";"Brunfelsia";"rupestris";"";""
"SOLANACEAE";"Solanum";"eitenii";"";""
"SYMPLOCACEAE";"Symplocos";"glaberrima";"";""
"SYMPLOCACEAE";"Symplocos";"insolita";"";""
"SYMPLOCACEAE";"Symplocos";"saxatilis";"";""
"TURNERACEAE";"Piriqueta";"araguaiana";"";""
"TURNERACEAE";"Piriqueta";"caiapoensis";"";""
"TURNERACEAE";"Piriqueta";"cristobaliae";"";""
"TURNERACEAE";"Piriqueta";"emasensis";"";""
"TURNERACEAE";"Piriqueta";"lourteigiae";"";""
"TURNERACEAE";"Turnera";"asymmetrica";"";""
"TURNERACEAE";"Turnera";"cipoensis";"";""
"TURNERACEAE";"Turnera";"coccinea";"";""
"TURNERACEAE";"Turnera";"collotricha";"";""
"TURNERACEAE";"Turnera";"coriacea";"";""
"TURNERACEAE";"Turnera";"elliptica";"";""
"TURNERACEAE";"Turnera";"foliosa";"";""
"TURNERACEAE";"Turnera";"gardneriana";"";""
"TURNERACEAE";"Turnera";"ignota";"";""
"TURNERACEAE";"Turnera";"luetzelburgii";"";""
"TURNERACEAE";"Turnera";"pinifolia";"";""
"TURNERACEAE";"Turnera";"princeps";"";""
"TURNERACEAE";"Turnera";"reginae";"";""
"TURNERACEAE";"Turnera";"revoluta";"";""
"TURNERACEAE";"Turnera";"riedeliana";"";""
"VELLOZIACEAE";"Barbacenia";"andersonii";"";""
"VELLOZIACEAE";"Barbacenia";"blackii";"";""
"VELLOZIACEAE";"Barbacenia";"contasana";"";""
"VELLOZIACEAE";"Barbacenia";"cylindrica";"";""
"VELLOZIACEAE";"Barbacenia";"fulva";"";""
"VELLOZIACEAE";"Barbacenia";"glabra";"";""
"VELLOZIACEAE";"Barbacenia";"hatschbachii";"";""
"VELLOZIACEAE";"Barbacenia";"lymansmithii";"";""
"VELLOZIACEAE";"Barbacenia";"minima";"";""
"VELLOZIACEAE";"Barbacenia";"reflexa";"";""
"VELLOZIACEAE";"Barbacenia";"regis";"";""
"VELLOZIACEAE";"Barbacenia";"umbrosa";"";""
"VELLOZIACEAE";"Barbacenia";"williamsii";"";""
"VELLOZIACEAE";"Vellozia";"bradei";"";""
"VELLOZIACEAE";"Vellozia";"costata";"";""
"VELLOZIACEAE";"Vellozia";"crinita";"";""
"VELLOZIACEAE";"Vellozia";"exilis";"";""
"VELLOZIACEAE";"Vellozia";"graomogolensis";"";""
"VELLOZIACEAE";"Vellozia";"luteola";"";""
"VELLOZIACEAE";"Vellozia";"maxillarioides";"";""
"VELLOZIACEAE";"Vellozia";"prolifera";"";""
"VELLOZIACEAE";"Vellozia";"sellowii";"";""
"VELLOZIACEAE";"Vellozia";"spiralis";"";""
"VELLOZIACEAE";"Vellozia";"tillandsioides";"";""
"VELLOZIACEAE";"Vellozia";"torquata";"";""
"VERBENACEAE";"Bouchea";"chascanoides";"";""
"VERBENACEAE";"Bouchea";"fluminensis";"";""
"VERBENACEAE";"Lantana";"gracilis";"";""
"VERBENACEAE";"Lippia";"ciliata";"";""
"VERBENACEAE";"Lippia";"diamantinensis";"";""
"VERBENACEAE";"Lippia";"duartei";"";""
"VERBENACEAE";"Lippia";"gardneriana";"";""
"VERBENACEAE";"Lippia";"grandiflora";"";""
"VERBENACEAE";"Lippia";"lasiocalycina";"";""
"VERBENACEAE";"Lippia";"macedoi";"";""
"VERBENACEAE";"Lippia";"rubella";"";""
"VERBENACEAE";"Stachytarpheta";"ajugifolia";"";""
"VERBENACEAE";"Stachytarpheta";"bicolor";"";""
"VERBENACEAE";"Stachytarpheta";"discolor";"";""
"VERBENACEAE";"Stachytarpheta";"froesii";"";""
"VERBENACEAE";"Stachytarpheta";"galactea";"";""
"VERBENACEAE";"Stachytarpheta";"integrifolia";"";""
"VERBENACEAE";"Stachytarpheta";"itambensis";"";""
"VERBENACEAE";"Stachytarpheta";"lacunosa";"";""
"VERBENACEAE";"Stachytarpheta";"lychnitis";"";""
"VERBENACEAE";"Stachytarpheta";"monachinoi";"";""
"VERBENACEAE";"Stachytarpheta";"pohliana";"";""
"VOCHYSIACEAE";"Callisthene";"erythroclada";"";""
"VOCHYSIACEAE";"Qualea";"elegans";"";""
"VOCHYSIACEAE";"Vochysia";"petraea";"";""
"VOCHYSIACEAE";"Vochysia";"rotundifolia";"";""
"VOCHYSIACEAE";"Vochysia";"pygmaea";"";""
"XYRIDACEAE";"Xyris";"archeri";"";""
"XYRIDACEAE";"Xyris";"diaphanobracteata";"";""
"XYRIDACEAE";"Xyris";"goyazensis";"";""
"XYRIDACEAE";"Xyris";"itambensis";"";""
"XYRIDACEAE";"Xyris";"jataiana";"";""
"XYRIDACEAE";"Xyris";"lanuginosa";"";""
"XYRIDACEAE";"Xyris";"mertensiana";"";""
"XYRIDACEAE";"Xyris";"obcordata";"";""
"XYRIDACEAE";"Xyris";"paradisiaca";"";""
"XYRIDACEAE";"Xyris";"picea";"";""
"XYRIDACEAE";"Xyris";"pranceana";"";""
"XYRIDACEAE";"Xyris";"rupicola";"";""
"XYRIDACEAE";"Xyris";"spectabilis";"";""
"XYRIDACEAE";"Xyris";"subsetigera";"";""
"XYRIDACEAE";"Xyris";"veruina";"";""
"XYRIDACEAE";"Xyris";"vestita";"";""
"XYRIDACEAE";"Xyris";"villosicarinata";"";""
